Date;23-9-2021;;;;;;;;;;;
Type;MAJOR FLAG;STOCK TYPE;QUOTE INDICATOR;GEOGRAPHIC DESCR.;GEOG DESC OF LSTNG;CURRENCY;ISIN ISSUER CTRY;NAME;FULL NAME;COMPANY NAME;ISIN CODE;CURRENCY
308797;Y;EQ;S;JAPAN;NETHERLANDS;Y;JP;RICOH (AMS) DEAD - 04/09/08;RICOH (AMS) DEAD - 04/09/08;RICOH COMPANY LIMITED;JP3973400009;Y 
681624;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;RING ROSA NM DEAD - DELSIT 14/06/01;RING ROSA NM DEAD - DELSIT 14/06/01;RING ROSA;NL0000379337;E 
29591Q;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;N/A;ROBECO HOOG DEAD - DUPL.SEE 29564X;ROBECO HOOG DEAD - DUPLICATE SEE 29564X;ROBECO HOOG DIVIDEND;NA;E 
308822;Y;EQ;S;UNITED STATES;NETHERLANDS;U$;NL;ROCKWELL INTL.CERT.(AMS) DEAD - DELIST 14/05/99;ROCKWELL INTERNATIONAL CERTIFICATE (AMS) DEAD - DELIST 14/05/99;ROCKWELL AUTOMATION INCORPORATED;NL0000473510;U$
981553;Y;CF;S;NETHERLANDS;NETHERLANDS;E;NL;RODAMCO (AMS) DEAD - DELIST.15/07/99;RODAMCO (AMS) DEAD - DELIST.15/07/99;ROBECO HOLLANDS BEZIT NV;NL0000288652;E 
698849;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;RODAMCO ASIA DEAD - 29/10/04;RODAMCO ASIA DEAD - 29/10/04;RODAMCO ASIA;NL0000289346;E 
698847;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;RODAMCO EUROPE DEAD - 13/05/08;RODAMCO EUROPE DEAD - 13/05/08;RODAMCO EUROPE;NL0000289320;E 
671312;Y;CF;P;NETHERLANDS;NETHERLANDS;E;NL;RODAMCO NORTH AM. DEAD - DELIST 08/05/02;RODAMCO NORTH AMERICA DEAD - DELIST 08/05/02;RODAMCO NORTH AMERICA;NL0000289312;E 
142438;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;RODAMCO RETAIL NED.FD. DEAD - MERGED 698847;RODAMCO RETAIL NEDERLANDS FUND DEAD - MERGED 698847;RODAMCO RETAIL NEDERLANDS FUND;NL0000288595;E 
932890;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;ROMMENHOLLER;ROMMENHOLLER;ROMMENHOLLER;NA;FL
505448;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;ROOD TESTHOUSE 2 1/2% ST;ROOD TESTHOUSE 2 1/2% ST;ROOD TESTHOUSE;NA;FL
309862;Y;EQ;P;UNITED KINGDOM;NETHERLANDS;E;N/A;ROTHMANS INTL. UNITS(AMS;ROTHMANS INTERNATIONAL UNITS(AMS;ROTHMANS INTERNATIONAL (FL);NA;E 
51191M;Y;EQ;S;UNITED KINGDOM;NETHERLANDS;E;GB;ROYAL BANK OF SCTL.(AMS) GP.;ROYAL BANK OF SCOTLAND (AMS) GROUP;NATWEST GROUP PUBLIC LIMITED COMPANY;GB00B7T77214;E 
31414L;N;EQ;P;UNITED KINGDOM;NETHERLANDS;E;NL;ROYAL DUTCH NON-ASSENT DEAD - 19/01/06;ROYAL DUTCH NON-ASSENT DEAD - 19/01/06;ROYAL DUTCH SHELL;NL0000009470;E 
916108;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;ROYAL IMTECH DEAD - 02/01/17;ROYAL IMTECH DEAD - 02/01/17;ROYAL IMTECH;NL0010886891;E 
912796;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;ROYAL P&O NEDLLOYD DEAD - 13/09/05;ROYAL P&O NEDLLOYD DEAD - 13/09/05;ROYAL P&O NEDLLOYD NV;NL0000009983;E 
923857;Y;GDR;P;NETHERLANDS;NETHERLANDS;E;NL;ROYALREESINK DEAD - 17/08/16;ROYALREESINK DEAD - 17/08/16;ROYALREESINK NV;NL0000379303;E 
308832;N;EQ;P;UNITED KINGDOM;NETHERLANDS;£;NL;RTZ CORP.CDR (AMS) DEAD - DELIST 19/11/99;RTZ CORPORATION CDR (AMS) DEAD - DELIST 19/11/99;RIO TINTO PUBLIC LIMITED COMPANY;NL0000431336;£ 
701689;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;RUYS EN KRAMERS;RUYS EN KRAMERS;RUYS EN KRAMERS;NA;FL
866654;Y;EQ;S;GERMANY;NETHERLANDS;E;DE;RWE (AMS) DEAD - DELIST 31/05/99;RWE (AMS) DEAD - DELIST 31/05/99;RWE AGENCY;DE0007037129;E 
772614;Y;EQ;S;FRANCE;NETHERLANDS;E;FR;SAINT GOBAIN (AMS) DEAD - SEE MOR 741689;SAINT GOBAIN (AMS) DEAD - SEE MOR 741689;SAINT GOBAIN;FR0000125007;E 
997702;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;SAMAS DEAD - 21/01/10;SAMAS DEAD - 21/01/10;SAMAS NV;NL0000381507;E 
143579;N;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;SAMAS GROEP PREF. DEAD - 15/12/05;SAMAS GROEP PREFERENCE DEAD - 15/12/05;SAMAS NV;NL0000381499;E 
688325;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;SAMAS GROUP SCRIPS DEAD - 10/10/98;SAMAS GROUP SCRIPS DEAD - 10/10/98;SAMAS GROUP SCRIPS;NL0000496701;E 
932892;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;SANDERS BEHANG;SANDERS BEHANG;SANDERS BEHANG;NA;FL
729254;N;EQ;S;SWITZERLAND;NETHERLANDS;SF;CH;SANDOZ R FP.;SANDOZ R FULLY PAID;SANDOZ;CH0002171947;SF
29752V;Y;EQ;S;FRANCE;NETHERLANDS;E;FR;SANOFI (AMS);SANOFI (AMS);SANOFI;FR0000120578;E 
308833;Y;EQ;P;UNITED STATES;NETHERLANDS;U$;N/A;SANTA FE PAC.CERT. (AMS);SANTA FE PACIFIC CERTIFICATE (AMS);SANTA FE PACIFIC CERTIFICATE;NA;U$
998287;Y;EQ;S;UNITED STATES;NETHERLANDS;U$;US;SARA LEE (AMS) DEAD - 26/01/06;SARA LEE (AMS) DEAD - 26/01/06;HILLSHIRE BRANDS COMPANY;US4325891095;U$
933027;Y;EQ;P;NETHERLANDS;NETHERLANDS;U$;NL;SARAKREEK HDG. DEAD - 15/11/05;SARAKREEK HOLDINGS DEAD - 15/11/05;SARAKREEK HOLDINGS;NL0000381911;U$
892394;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;SCALA BUSINESS DEAD - DELIST 13/07/04;SCALA BUSINESS DEAD - DELIST 13/07/04;SCALA BUSINESS;NL0000382000;E 
29092U;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;SCALA BUSINESS AGM DEAD - DELIST 15/06/04;SCALA BUSINESS AGM DEAD - DELIST 15/06/04;SCALA BUSINESS AGM;NL0000382018;E 
932893;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;SCHEV.EXP.;SCHEVENINGEN EXPLORATION;SCHEVENINGEN EXPLORATION;NA;FL
993320;Y;EQ;S;UNITED STATES;NETHERLANDS;U$;AN;SCHLUMBERGER (AMS) DEAD - SEE MOR 981503;SCHLUMBERGER (AMS) DEAD - SEE MOR 981503;SCHLUMBERGER LIMITED;AN8068571086;U$
308849;N;EQ;P;UNITED STATES;NETHERLANDS;U$;NL;SCHLUMBERGER CERT. (AMS) DEAD - DEAD 24/06/02;SCHLUMBERGER CERTIFICATE (AMS) DEAD - DEAD 24/06/02;SCHLUMBERGER LIMITED;NL0000419133;U$
929628;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;SCHOKBETON CERT.;SCHOKBETON CERTIFICATE;SCHOKBETON CERTIFICATE;NA;FL
882370;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;NL;SCHRODER INTERNATIONAL;SCHRODER INTERNATIONAL;SCHRODER INTERNATIONAL;NL0000498996;FL
923065;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;SCHUITEMA DEAD - 14/09/09;SCHUITEMA DEAD - 14/09/09;SCHUITEMA NV;NL0000383040;E 
932894;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;SCHUPPEN;SCHUPPEN;SCHUPPEN;NA;FL
983508;Y;INVT;P;UNITED STATES;NETHERLANDS;U$;LU;SCI-TECH (AMS);SCI-TECH (AMS);SCI-TECH;LU0006014624;U$
307358;Y;EQ;S;UNITED KINGDOM;NETHERLANDS;£;GB;SCOT.& NEWCASTLE (AMS) DEAD - DEAD 01/01/01;SCOTTISH & NEWCASTLE (AMS) DEAD - DEAD 01/01/01;SCOTTISH & NEWCASTLE PUBLIC LIMITED COMPANY;GB0007839698;£ 
690787;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;SEAGULL HOLDING DEAD - 08/06/07;SEAGULL HOLDING DEAD - 08/06/07;SEAGULL HOLDING NV;NL0000381416;E 
993321;Y;EQ;S;UNITED STATES;NETHERLANDS;U$;US;SEARS ROEBUCK (AMS) DEAD - DELIST 30/03/05;SEARS ROEBUCK (AMS) DEAD - DELIST 30/03/05;SEARS ROEBUCK & COMPANY INCORPORATED;US8123871084;U$
745041;N;EQ;P;UNITED STATES;NETHERLANDS;U$;NL;SEARS ROE.CERT. (AMS) DEAD - DELIST 14/05/99;SEARS ROEBUCK CERTIFICATE (AMS) DEAD - DELIST 14/05/99;SEARS ROEBUCK & COMPANY INCORPORATED;NL0000473858;U$
932755;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;SEDEP CULTUUR;SEDEP CULTUUR;SEDEP CULTUUR;NA;FL
301621;N;EQ;P;CANADA;NETHERLANDS;E;NL;SHELL CANADA CERTS.(AMS) DEAD - 18/05/07;SHELL CANADA CERTIFICATES (AMS) DEAD - 18/05/07;SHELL CANADA LIMITED;NL0000443943;E 
50709C;Y;EQ;S;BELGIUM;NETHERLANDS;E;GG;SHURGARD (WI) (AMS) DEAD - DUPLICATE;SHURGARD (WI) (AMS) DEAD - DUPLICATE;SHURGARD (WI);GG00B1XZZN67;E 
729499;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;SIMAC TECHNIEK DEAD - 10/03/14;SIMAC TECHNIEK DEAD - 10/03/14;SIMAC TECHNIEK NV;NL0000441616;E 
684585;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
950807;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;SMIT INTL.CERTS. DEAD - 05/05/10;SMIT INTERNATIONAL CERTIFICATES DEAD - 05/05/10;SMIT INTERNATIONAL;NL0000383800;E 
143235;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;SMIT TRAFO 'A' DEAD - DELIST 17/11/00;SMIT TRAFO 'A' DEAD - DELIST 17/11/00;SMIT TRANSFORMATOR;NL0000383834;E 
289387;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;N/A;SNS BANK INTERNET GAR DEAD - DUPL SEE 48977X;SNS BANK INTERNET GAR DEAD - DUPL SEE 48977X;SNS BANK INTERNET GAR NV;NA;E 
289386;N;EQ;P;NETHERLANDS;NETHERLANDS;E;N/A;SNS BANK NEDERLAND CLICK;SNS BANK NEDERLAND CLICK;SNS BANK INTERNET GAR NV;NA;E 
35957F;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;SNS REAAL DEAD - 27/03/13;SNS REAAL DEAD - 27/03/13;SNS REAAL;NL0000390706;E 
276830;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;SNT DEAD - 30/05/05;SNT DEAD - 30/05/05;SNT NV;NL0000383909;E 
29800C;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;SNT GROUP AGM DEAD - DELIST 19/11/04;SNT GROUP AGM DEAD - DELIST 19/11/04;SNT GROUP AGM;NL0000383917;E 
671015;Y;EQ;S;FRANCE;NETHERLANDS;E;NL;SOC.GENERALE (AMS) DEAD - DEAD 25/06/99;SOCIETY GENERALE (AMS) DEAD - DEAD 25/06/99;SOCIETE GENERALE SA;NL0000420677;E 
997067;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;SOERABAJA DROOKDOK;SOERABAJA DROOKDOK;SOERABAJA DROOKDOK;NA;FL
308838;Y;EQ;S;BELGIUM;NETHERLANDS;E;BE;SOLVAY (AMS) DEAD - DEAD 19/12/03;SOLVAY (AMS) DEAD - DEAD 19/12/03;SOLVAY SA;BE0003470755;E 
671005;Y;EQ;S;BELGIUM;NETHERLANDS;E;BE;SOLVAY (AMS) DEAD - DEAD;SOLVAY (AMS) DEAD - DEAD;SOLVAY SA;BE0003470755;E 
698075;Y;EQ;S;BELGIUM;NETHERLANDS;E;BE;SOLVUS (AMS) DEAD - DELIST 09/05/00;SOLVUS (AMS) DEAD - DELIST 09/05/00;SOLVUS;BE0003757714;E 
697076;N;EQ;S;BELGIUM;NETHERLANDS;E;BE;SOLVUS STRIP VVPR (AMS) DEAD - DELIST 05/05/00;SOLVUS STRIP VVPR (AMS) DEAD - DELIST 05/05/00;SOLVUS;BE0005556270;E 
888604;Y;EQ;S;UNITED KINGDOM;NETHERLANDS;E;GB;SOPHEON NM (AMS) DEAD - 07/05/15;SOPHEON NM (AMS) DEAD - 07/05/15;SOPHEON PUBLIC LIMITED COMPANY;GB00BSZM1369;E 
946586;N;EQ;P;UNITED STATES;NETHERLANDS;E;NL;SOUTHERN CO.CERT. (AMS) DEAD - DEAD 18/07/01;SOUTHERN COMPANY CERTIFICATE (AMS) DEAD - DEAD 18/07/01;THE SOUTHERN COMPANY;NL0000474450;E 
357650;N;EQ;P;UNITED STATES;NETHERLANDS;U$;N/A;SOUTHERN UN NEW RIGHTS EXPIRED 23/12/93;SOUTHERN UN NEW RIGHTS EXPIRED 23/12/93;SOUTHERN UNION COMPANY;NA;U$
729253;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;SPHINX GUSTVBG.KON. DEAD - T/O BY 698813;SPHINX GUSTAVSBERG KONINKLIJKE DEAD - T/O BY 698813;SPHINX GUSTAVSBERG KONINKLIJKE;NL0000385078;E 
29027R;Y;EQ;S;NETHERLANDS;NETHERLANDS;E;NL;SPYKER DEAD - 16/09/13;SPYKER DEAD - 16/09/13;SPYKER;NL0010363529;E 
741107;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;NL;STAAL BANKIERS DEAD - DELIST.10/04/96;STAAL BANKIERS DEAD - DELIST.10/04/96;STAAL BANKIERS;NL0000385631;FL
504470;N;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;STAD RDAM. 2% STK.;STAD ROTTERDAM 2% STOCK;ASR VERZEKERINGSGROEP;NA;FL
729553;N;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;STERN GROEP PREF. DEAD - DELIS 31/01/01;STERN GROEP PREFERENCE DEAD - DELIS 31/01/01;STERN GROEP NV;NL0000336329;E 
932896;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;STEVIN GROEP;STEVIN GROEP;STEVIN GROEP;NA;FL
932906;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;STOKVIS UNION DEAD - DELIST.20/10/95;STOKVIS UNION DEAD - DELIST.20/10/95;STOKVIS UNION;NA;FL
929704;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;STORK DEAD - TAKEOVER 904708;STORK DEAD - TAKEOVER 904708;STORK NV;NL0000390672;E 
29753F;Y;EQ;S;FRANCE;NETHERLANDS;E;FR;SUEZ (AMS) DEAD - SEE MOR 929289;SUEZ (AMS) DEAD - SEE MOR 929289;SUEZ(ROMPUS);FR0000120529;E 
308846;N;EQ;P;UNITED STATES;NETHERLANDS;U$;NL;SUN CERT. (AMS) DEAD - DEAD 26/09/00;SUN CERTIFICATE (AMS) DEAD - DEAD 26/09/00;SUNOCO INCORPORATED;NL0000475937;U$
745052;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;SUPER DE BOER DEAD - 19/01/10;SUPER DE BOER DEAD - 19/01/10;SUPER DE BOER;NL0006144503;E 
993325;Y;EQ;S;UNITED STATES;NETHERLANDS;U$;US;TANDY (AMS) DEAD - 04/04/97;TANDY (AMS) DEAD - 04/04/97;RS LEGACY CORPORATION;US74979E1010;U$
308845;N;EQ;P;UNITED STATES;NETHERLANDS;U$;NL;TANDY CERT. (AMS) DEAD - DEAD 04/01/02;TANDY CERTIFICATE (AMS) DEAD - DEAD 04/01/02;RS LEGACY CORPORATION;NL0000476364;U$
686743;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;TAS GROEP DEAD - DELIST.21/12/00;TAS GROEP DEAD - DELIST.21/12/00;TAS GROEP;NL0000388882;E 
308836;Y;EQ;S;JAPAN;NETHERLANDS;Y;JP;TDK CORP. (AMS) DEAD - DEAD 01/01/01;TDK CORPORATION (AMS) DEAD - DEAD 01/01/01;TDK CORPORATION;JP3538800008;Y 
993519;Y;INVT;P;UNITED STATES;NETHERLANDS;FL;N/A;TECH.FD.CERT. (AMS) DEAD - DEAD 18/07/95;TECHNOLOGY FUND CERTIFICATE (AMS) DEAD - DEAD 18/07/95;TECHNOLOGY FUND CERTIFICATE (FL);NA;FL
32388X;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;TELE ATLAS DEAD - T/O 31102D;TELE ATLAS DEAD - T/O 31102D;TELE ATLAS NV;NL0000233948;E 
921048;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;TELEGRAAF MEDIA GROEP DEAD - DELIST.22/02/18;TELEGRAAF MEDIA GROEP DEAD - DELIST.22/02/18;TELEGRAAF MEDIA GROEP NV;NL0000386605;E 
690099;Y;EQ;S;GERMANY;NETHERLANDS;E;NL;TELEPLAN INTL. DEAD - DELIST.21/04/99;TELEPLAN INTERNATIONAL DEAD - DELIST.21/04/99;TELEPLAN INTERNATIONAL NV;NL0000229458;E 
270079;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;TELE2 NETHERLANDS DEAD - 21/05/08;TELE2 NETHERLANDS DEAD - 21/05/08;TELE2 NETHERLANDS HOLDING;NL0006129264;E 
930119;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;TEN CATE DEAD - 17/03/16;TEN CATE DEAD - 17/03/16;KONINKLIJKE TEN CATE NV;NL0000375749;E 
993326;Y;EQ;S;UNITED STATES;NETHERLANDS;U$;US;TEXACO (AMS) DEAD - MERGER 905024;TEXACO (AMS) DEAD - MERGER 905024;TEXACO INCORPORATED;US8816941038;U$
308844;Y;EQ;P;UNITED STATES;NETHERLANDS;U$;NL;TEXACO CERT. (AMS);TEXACO CERTIFICATE (AMS);TEXACO CERTIFICATE;NL0000476455;U$
504275;Y;EQ;S;UNITED STATES;NETHERLANDS;E;US;TEXAS INSTS. CERT. (AMS);TEXAS INSTRUMENTS CERTIFICATE (AMS);TEXAS INSTRUMENTS INCORPORATED;US8825081040;E 
946589;N;EQ;P;UNITED STATES;NETHERLANDS;E;NL;TEXAS UTILS.CERT. (AMS);TEXAS UTILITIES CERTIFICATE (AMS);TXU CORPORATION;NL0000476737;E 
938623;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;TEXT LITE HDG.;TEXT LITE HOLDINGS;TEXT LITE HOLDINGS;NA;FL
932897;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;TEXTIELGRP TWENTE DEAD - 01/07/02;TEXTIELGRP TWENTE DEAD - 01/07/02;KONINKLIJKE TEXTIELGROEP TWENTHE NV;NL0000386936;E 
41412F;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;THE MEMBER COMPANY DEAD - 25/01/13;THE MEMBER COMPANY DEAD - 25/01/13;THE MEMBER COMPANY;NL0000290997;E 
936400;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;THOMASSEN DRIJVER;THOMASSEN DRIJVER;THOMASSEN DRIJVER;NA;FL
932750;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;TILBURGSCHE HYP.;TILBURGSCHE HYPOTHECAIRE;TILBURGSCHE HYPOTHECAIRE;NA;FL
945845;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;TILBURGSCHE HYPBK.BEW DEAD - 18/05/07;TILBURGSCHE HYPOTHEKENBANK BEW DEAD - 18/05/07;TILBURGSCHE HYPOTHEKENBANK BEW SA;NL0000309193;E 
932901;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;TILB.WATER;TILBURGSCHE WATER;TILBURGSCHE WATER;NA;FL
681164;Y;EQ;P;GREECE;NETHERLANDS;E;NL;TIM HELLAS TELECOM.(AMS) DEAD - 01/12/05;TIM HELLAS TELECOMMUNICATIONS (AMS) DEAD - 01/12/05;TIM HELLAS TELECOMMUNICATIONS;NL0000480002;E 
75776X;Y;EQ;S;NETHERLANDS;NETHERLANDS;E;NL;TNT EXPRESS DEAD - 04/07/16;TNT EXPRESS DEAD - 04/07/16;TNT EXPRESS NV;NL0009739424;E 
870929;N;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;TOOLEX INTERNATIONAL DEAD - DELIST.12/10/01;TOOLEX INTERNATIONAL DEAD - DELIST.12/10/01;TOOLEX INTERNATIONAL NV;NL0000387017;E 
50557C;Y;EQ;S;FRANCE;NETHERLANDS;E;FR;TOTAL (AMS) DEAD - SEE MOR 912398;TOTAL (AMS) DEAD - SEE MOR 912398;TOTALENERGIES SE;FR0000120271;E 
671006;Y;EQ;S;BELGIUM;NETHERLANDS;FL;BE;TRACTEBEL (AMS) DEAD - DELIST 01/01/00;TRACTEBEL (AMS) DEAD - DELIST 01/01/00;TRACTEBEL;BE0003558666;FL
671014;Y;EQ;S;BELGIUM;NETHERLANDS;E;BE;TRACTEBEL STRIP (AMS);TRACTEBEL STRIP (AMS);TRACTEBEL;BE0003558666;E 
288970;Y;EQ;S;NETHERLANDS;NETHERLANDS;E;NL;TRADER CLASSIFIED MEDIA;TRADER CLASSIFIED MEDIA;TRADER CLASSIFIED MEDIA;NL0000233187;E 
946536;N;EQ;P;UNITED STATES;NETHERLANDS;E;NL;TRANSAM.CERT. (AMS) DEAD - DELIST 14/05/99;TRANSAMERICA CERTIFICATE (AMS) DEAD - DELIST 14/05/99;TRANSAMERICA CORPORATION;NL0000477347;E 
932759;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;TRANSATLANTICA;TRANSATLANTICA;TRANSATLANTICA;NA;FL
270513;Y;EQ;S;LUXEMBOURG;NETHERLANDS;E;LU;TVSL SA (AMS) DEAD - 14/10/05;TVSL SA (AMS) DEAD - 14/10/05;TVSL SA;LU0095393442;E 
951180;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;TWIJNSTRA EN GUDDE;TWIJNSTRA EN GUDDE;TWIJNSTRA EN GUDDE;NA;FL
892785;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;UCC GROEP NM DEAD - DELIST 03/08/01;UCC GROEP NM DEAD - DELIST 03/08/01;UCC GROEP NM;NL0000388387;E 
26364H;N;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;UNI INVEST CERTS DEAD - DEAD;UNI INVEST CERTS DEAD - DEAD;UNI-INVEST (VERENIG);NL0000289973;E 
998101;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;UNI-INVEST (VERENIG) DEAD - DEAD 10/01/03;UNI-INVEST (VERENIG) DEAD - DEAD 10/01/03;UNI-INVEST (VERENIG);NL0000288819;E 
50709F;Y;EQ;S;FRANCE;NETHERLANDS;E;FR;UNIBAIL-RODAMCO (AMS) DEAD - SEE MOR 932422;UNIBAIL-RODAMCO (AMS) DEAD - SEE MOR 932422;WFD UNIBAIL RODAMCO NV;FR0013326246;E 
701582;Y;CF;P;GERMANY;NETHERLANDS;FL;N/A;UNICO INV.FD. (AMS) DEAD - DELIST.02/06/97;UNICO INVESTMENT FUND (AMS) DEAD - DELIST.02/06/97;UNICO INVESTMENT FUND;NA;FL
999417;Y;INVT;P;GERMANY;NETHERLANDS;E;N/A;UNIFONDS (AMS) DEAD - DELIST 21/12/93;UNIFONDS (AMS) DEAD - DELIST 21/12/93;UNIFONDS;NA;E 
932911;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;UNILEVER DEAD - 30/11/20;UNILEVER DEAD - 30/11/20;UNILEVER DUTCH CERTIFICATE;NL0000388619;E 
905478;N;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;UNILEVER DUTCH CERT. DEAD - DELIST.01/07/19;UNILEVER DUTCH CERTIFICATE DEAD - DELIST.01/07/19;UNILEVER DUTCH CERTIFICATE;NL0000009355;E 
697997;N;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;UNILEVER PREF. DEAD - 14/07/05;UNILEVER PREFERENCE DEAD - 14/07/05;UNILEVER DUTCH CERTIFICATE;NL0000388700;E 
993328;Y;EQ;S;UNITED STATES;NETHERLANDS;U$;US;UNION CARBIDE (AMS);UNION CARBIDE (AMS);UNION CARBIDE CORPORATION;US9055811049;U$
308843;N;EQ;P;UNITED STATES;NETHERLANDS;E;NL;UNION CARBIDE CERT. DEAD - (20/06/07);UNION CARBIDE CERTIFICATE DEAD - (20/06/07);UNION CARBIDE CORPORATION;NL0000477511;E 
308842;N;EQ;S;UNITED STATES;NETHERLANDS;FL;NL;UNION ELEC.CERT. (AMS);UNION ELECTRIC CERTIFICATE (AMS);UNION ELECTRIC COMPANY;NL0000477644;FL
993329;Y;EQ;S;UNITED STATES;NETHERLANDS;U$;US;UNION PAC. (AMS) DEAD - DUPL.866510;UNION PACIFIC (AMS) DEAD - DUPLICATE 866510;UNION PACIFIC CORPORATION;US9078181081;U$
771686;Y;EQ;S;UNITED STATES;NETHERLANDS;E;NL;UN.PAC.CERT. (AMS);UNION PACIFIC CERTIFICATE (AMS);UNION PACIFIC CORPORATION;NL0000477792;E 
993286;Y;EQ;S;UNITED STATES;NETHERLANDS;U$;US;UNISYS (AMS) DEAD - 28/11/11;UNISYS (AMS) DEAD - 28/11/11;UNISYS CORPORATION;US9092143067;U$
671007;N;EQ;P;UNITED STATES;NETHERLANDS;E;NL;UNISYS CERT. (AMS) DEAD - 13/12/01;UNISYS CERTIFICATE (AMS) DEAD - 13/12/01;UNISYS CORPORATION;NL0000477933;E 
676348;Y;EQ;S;NETHERLANDS;NETHERLANDS;E;NL;UNIT 4 DEAD - 22/04/14;UNIT 4 DEAD - 22/04/14;UNIT 4 NV;NL0000389096;E 
932879;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;UTD.DUTCH GROUP DEAD - 30/12/93;UNITED DUTCH GROUP DEAD - 30/12/93;UNITED DUTCH GROUP;NA;FL
690823;N;EQ;P;UNITED STATES;NETHERLANDS;E;NL;UTD.PAN-EURO COMMS. 'A' DEAD - DEAD 05/09/03;UNITED PAN-EURO COMMUNICATIONS 'A' DEAD - DEAD 05/09/03;UGC EUROPE INCORPORATED;NL0000389112;E 
309081;Y;EQ;S;UNITED STATES;NETHERLANDS;U$;US;US. WEST (AMS);UNITED STATES WEST (AMS);UNITED STATES WEST NEW;US91273H1014;U$
25711Q;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;UNIVAR DEAD - 19/11/07;UNIVAR DEAD - 19/11/07;UNIVAR NV;NL0000388809;E 
927490;Y;CF;P;NETHERLANDS;NETHERLANDS;SF;N/A;UNIVERSAL FD.SF1 DEAD - 21/12/93;UNIVERSAL FUND SF1 DEAD - 21/12/93;UNIVERSAL FUND SF1;NA;SF
